0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.38034964159854,67.37393817668882,11.274565989177617,22.61901434413349,11.442591788103043,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.38034964159854,44.915958784459214,11.274565989177617,45.23802868826698,0.0,0.0,0.0,0.0,
25.38034964159854,67.37393817668882,11.274565989177617,22.61901434413349,11.442591788103043,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.38034964159854,44.915958784459214,0.0,45.23802868826698,11.442591788103043,0.0,0.0,0.0,
25.38034964159854,67.37393817668882,11.274565989177617,22.61901434413349,11.442591788103043,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.38034964159854,44.915958784459214,0.0,45.23802868826698,11.442591788103043,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.38034964159854,44.915958784459214,11.274565989177617,45.23802868826698,0.0,0.0,0.0,0.0,
25.38034964159854,67.37393817668882,11.274565989177617,22.61901434413349,11.442591788103043,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
